150.749	176.498	210.107	250	182.481	250	175.324	250	208.211	202.612	208.935	250	191.223	220.586	250	235.63	113.068	122.489	98.6311	127.253	137.919	131.945	197.66	169.573
128.044	155.158	250	250	250	250	250	250	250	233.509	247.396	250	250	236.332	230.593	196.159	102.705	108.053	165.275	99.3395	129.342	163.98	226.365	150.61
104.516	190.963	221.361	250	218.233	250	250	250	249.362	250	250	250	250	188.335	250	250	121.903	162.926	132.816	146.26	167.473	167.359	237.025	157.603
153.497	179.74	206.365	246.318	250	241.414	250	250	192.334	193.895	250	250	244.896	225.567	190.774	201.957	85.1568	112.379	124.562	129.589	119.602	168.429	205.61	185.007
139.496	175.122	219.957	250	179.206	250	250	250	228.605	231.155	250	196.264	250	250	207.586	181.674	114.192	88.0947	118.884	108.403	102.968	152.639	174.639	149.848
127.993	224.98	250	250	250	224.412	250	250	199.102	165.901	250	250	250	250	195.683	161.963	92.1589	135.313	136.187	111.852	128.352	177.987	169.142	127.682
114.175	236.318	235.993	235.893	250	250	250	250	173.43	238.671	250	250	236.162	250	183.15	189.169	108.527	113.509	116.264	75.117	127.693	193.842	210.531	136.962
137.747	196.548	193.719	244.976	182.052	250	250	242.411	162.598	228.243	206.719	250	250	182.924	177.538	213.722	98.0626	105.697	145.06	92.0298	144.16	177.797	169.212	171.144
112.76	212.16	232.826	215.944	198.207	190.174	250	250	250	250	250	250	250	250	195.034	233.586	113.934	114.548	149.217	95.557	123.577	170.169	204.812	145.309
144.584	230.02	226.83	250	250	221.164	239.508	250	227.194	250	250	246.563	212.169	215.291	250	229.646	114.129	133.92	106.52	128.814	122.908	216.549	120.79	150.633
