151.013	146.444	138.845	141.054	160	160	144.326	152.65	160	160	160	160	160	160	146.583	150.463	85.0026	95.619	92.0117	116.031	120.823	160	160	160
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	152.144	117.373	110.136	152.449
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	126.4	91.8211	154.078	134.675
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	148.558	160	160	160	128.044	106.873	105.649	93.5534	99.3059	109.284	141.782	160	160
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	99.2272	132.227	160	91.2854	160	160
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	152.144	117.373	160	129.901
151.013	146.444	138.845	141.054	160	155.048	160	150.346	160	160	149.559	160	160	160	139.564	140.801	112.231	98.3361	103.74	117.88	102.157	160	149.523	160
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	122.474	160	147.354	117.409	116.82	73.8985	125.407	142.217	154.128	160	160
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	118.659	147.974	160	137.228
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	160	150.643	160	112.718	92.8287	85.5405	109.969	92.5323	113.939	160	160
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	152.144	117.373	134.223	129.055
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	152.144	117.373	142.237	160
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	129.703	75.4144	88.0678	100.609	93.3687	116.695	135.789	156.624	97.0283
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	99.5247	160	122.816	139.158
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	120.696	112.044	131.555	130.3	150.929	152.547
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	79.7567	108.689	125.595	85.4637	160	159.319
160	160	141.42	158.221	154.23	160	160	160	160	160	155.833	160	150.611	160	160	93.4309	143.855	91.2306	130.568	127.187	127.821	123.928	139.094	107.557
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	160	90.9969	113.15	98.0284	108.575	152.144	117.373	160	148.313
151.013	146.444	138.845	141.054	160	155.048	160	160	160	160	160	160	160	148.618	148.197	131.725	113.027	96.2462	106.674	113.87	135.158	116.392	126.142	150.158
151.013	146.444	138.845	141.054	160	155.048	160	148.585	153.573	160	160	160	148.423	160	153.428	109.26	152.37	95.8005	88.6392	117.372	123.709	160	160	160
